Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,,dff,2018-07-24 15:06:44,2018-07-24 15:06:45,0.918s,FAILED
,,,,,,
Test Cases/Login/Test1,,ghfhgf,2018-07-24 15:06:45,2018-07-24 15:06:45,0.616s,FAILED
openBrowser,,,2018-07-24 15:06:45,2018-07-24 15:06:45,0.002s,NOT_RUN
navigateToUrl,,,2018-07-24 15:06:45,2018-07-24 15:06:45,0.317s,FAILED
